Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Label
173.194.33.97-10.152.152.11-443-56254-6,173.194.33.97,443,10.152.152.11,56254,6,24/07/15 16:54,10235315,37,32,3750,21344,1460,0,101.351351,261.301786,1460,0,667,593.315996,2451.70764,6.74136556,150519.338,775584.886,6274966,15,10231983,284221.75,1054848.52,6274966,15,10235182,330167.161,1135285.69,6285687,69,0,0,0,0,740,640,3.61493515,3.1264304,0,1460,379.342857,538.998209,290519.069,1,0,0,30,69,0,0,0,0,384.84058,101.351351,667,0,0,0,0,19,6341,0,54,0,309,9520,9520,10,20,0,0,0,0,1.44E+15,3380727.97,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-216.58.217.142-50012-443-6,10.152.152.11,50012,216.58.217.142,443,6,24/07/15 16:52,106816280,10,11,2569,531,1189,0,256.9,488.075233,255,0,48.2727273,91.1582041,29.0217933,0.19659925,5340814,13815214.6,45055538,35,106815949,11868438.8,19135070.8,45055907,510,106815911,10681591.1,18426842.5,45055832,561,0,0,0,0,200,220,0.09361869,0.10298056,0,1189,140.909091,343.361937,117897.42,0,0,0,8,21,0,0,0,1,147.619048,256.9,48.2727273,0,0,0,0,5,2738,0,122,0,25,2622,2140,5,20,0,0,0,0,1.44E+15,18430976.6,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-74.125.228.192-55216-443-6,10.152.152.11,55216,74.125.228.192,443,6,24/07/15 16:54,11278304,11,9,442,4994,278,0,40.1818182,92.9621624,1460,0,554.888889,694.31341,481.987363,1.77331627,593594.947,2280647.32,9984222,6,11278304,1127830.4,3120562.55,9984222,17,1255000,156875,249578.543,574541,20,0,0,0,0,232,192,0.97532395,0.79799232,0,1460,258.857143,515.980454,266235.829,1,2,0,5,19,0,0,0,0,271.8,40.1818182,554.888889,0,0,0,0,8,4334,0,22,0,249,14600,1047,2,20,0,0,0,0,1.36E+15,3.39E+14,1.44E+15,9945461,Non-Tor,AUDIO-STREAMING
10.152.152.11-74.125.136.188-50953-5228-6,10.152.152.11,50953,74.125.136.188,5228,6,24/07/15 16:52,90112370,3,3,0,0,0,0,0,0,0,0,0,0,0,0.06658353,18022474,24677696,45055616,323,90111922,45055961,31.1126984,45055983,45055939,90111842,45055921,202.232539,45056064,45055778,0,0,0,0,60,60,0.03329177,0.03329177,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,1315,0,20,0,0,0,0,1.44E+15,36787558.8,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-173.194.121.5-49624-443-6,10.152.152.11,49624,173.194.121.5,443,6,24/07/15 16:52,116629326,278,305,175381,33765,1460,0,630.866906,606.239882,1460,0,110.704918,230.542605,1793.25395,4.99874277,200394.031,961694.023,9059621,7,116629050,421043.502,1362514.32,9059938,19,116629040,383648.158,1305156.7,9059937,7,0,0,0,0,5572,6112,2.38362005,2.61512272,0,1460,358.126712,519.667628,270054.444,0,2,0,231,582,0,0,0,1,358.740995,630.866906,110.704918,0,0,0,0,16,7452,0,300,0,57,14600,2640,228,20,0,0,0,0,1.44E+15,36754588.1,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
74.125.28.189-10.152.152.11-443-44097-6,74.125.28.189,443,10.152.152.11,44097,6,24/07/15 16:54,55097157,3,5,531,69,361,85,177,159.348674,69,0,13.8,30.8577381,10.8898541,0.14519805,7871022.43,13519307.4,30055666,16,55094883,27547441.5,3547187.73,30055682,25039201,55097141,13774285.3,16035204.5,30055739,129,1,0,0,0,60,100,0.05444927,0.09074878,0,361,76.1111111,114.357383,13077.6111,1,0,0,4,8,0,0,0,1,85.625,177,13.8,0,0,0,0,0,0,0,66,0,8,2640,3346,2,20,0,0,0,0,1.44E+15,22787958.9,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
74.125.28.189-10.152.152.11-443-44097-6,74.125.28.189,443,10.152.152.11,44097,6,24/07/15 16:55,313,2,0,0,0,0,0,0,0,0,0,0,0,0,6389.77636,313,0,313,313,313,313,0,313,313,0,0,0,0,0,0,0,0,0,40,0,6389.77636,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2640,0,0,20,0,0,0,0,0,0,0,0,Non-Tor,AUDIO-STREAMING
10.152.152.11-216.58.217.142-50013-443-6,10.152.152.11,50013,216.58.217.142,443,6,24/07/15 16:53,119823026,23,23,10839,1117,1460,0,471.26087,598.155591,498,0,48.5652174,129.545298,99.7804879,0.3838995,2662733.91,9696302.85,45055679,16,119822835,5446492.5,13457869.3,45056163,40,119822515,5446477.95,13457809.4,45056076,16,0,0,0,0,460,460,0.19194975,0.19194975,0,1460,254.382979,474.60343,225248.415,0,0,0,16,46,0,0,0,1,259.913043,471.26087,48.5652174,0,0,0,0,6,9143,0,235,0,24,2257,2640,15,20,0,0,0,0,1.44E+15,44643532.9,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-74.125.22.93-34971-443-6,10.152.152.11,34971,74.125.22.93,443,6,24/07/15 16:53,91969155,24,24,9130,6065,1460,0,380.416667,585.898635,1460,0,252.708333,436.75906,165.218437,0.52191411,1956790.53,9184520.44,45103413,11,91968781,3998642.65,12955680,45104049,34,91968865,3998646.3,12955648.5,45103787,11,0,0,0,0,492,492,0.26095706,0.26095706,0,1460,310.102041,511.873611,262014.594,0,2,0,16,47,0,0,0,1,316.5625,380.416667,252.708333,0,0,0,0,21,8169,0,190,0,126,14600,2221,13,20,0,0,0,0,1.44E+15,16185236.5,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-173.194.65.127-34702-19305-6,10.152.152.11,34702,173.194.65.127,19305,6,24/07/15 16:54,119949335,3519,3183,185522,597659,183,0,52.7200909,50.1949222,1460,0,187.765944,241.711001,6529.26504,55.8735903,17900.2141,18866.365,109437,0,119949335,34095.8883,25896.4844,123381,102,119948619,37695.9833,25245.1784,156292,69,1,0,0,0,70380,63660,29.3373865,26.5362038,0,1460,116.847083,183.330471,33610.0615,0,0,0,4144,6702,0,0,0,0,116.864518,52.7200909,187.765944,0,0,0,0,4148,6529,0,27,0,89,2640,5960,2370,20,0,0,0,0,1.44E+15,34752772,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-74.125.228.199-60669-443-6,10.152.152.11,60669,74.125.228.199,443,6,24/07/15 16:53,93457209,24,27,2111,7423,565,0,87.9583333,130.408548,1460,0,274.925926,416.248902,102.014602,0.54570429,1869144.18,8902144.82,45063549,7,93456876,4063342.43,12930243.8,45064004,23,93456661,3594486.96,12201635,45063882,32,0,0,0,0,492,552,0.25680202,0.28890227,0,1460,183.346154,324.62412,105380.819,0,2,0,22,50,0,0,0,1,186.941176,87.9583333,274.925926,0,0,0,0,24,2817,0,41,0,145,14600,1329,13,20,0,0,0,0,1.44E+15,15932676.3,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-74.125.228.213-59151-443-6,10.152.152.11,59151,74.125.228.213,443,6,24/07/15 16:54,90112552,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0665834,18022510.4,24677797.8,45055794,222,90112077,45056038.5,31.8198052,45056061,45056016,90112330,45056165,165.462987,45056282,45056048,0,0,0,0,60,60,0.0332917,0.0332917,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2640,1777,0,20,0,0,0,0,1.44E+15,36787612.3,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-74.125.228.192-55215-443-6,10.152.152.11,55215,74.125.228.192,443,6,24/07/15 16:54,116782805,185,209,120442,16142,1460,0,651.037838,588.091242,1460,0,77.2344498,184.721926,1169.55574,3.37378435,297157.265,1451836.13,14461320,6,116782485,634687.418,2075009.4,14461652,31,116782427,561453.976,1961880.69,14461519,9,0,0,0,0,3712,4192,1.58413732,1.78964703,0,1460,345.782278,511.702511,261839.46,0,2,0,167,393,0,0,0,1,346.659898,651.037838,77.2344498,0,0,0,0,13,5411,0,305,0,40,14600,2640,153,20,0,0,0,0,1.44E+15,33846218.3,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-216.58.217.142-50012-443-6,10.152.152.11,50012,216.58.217.142,443,6,24/07/15 16:54,90111556,3,3,0,0,0,0,0,0,0,0,0,0,0,0.06658413,18022311.2,24677610,45055622,289,90111135,45055567.5,485.782359,45055911,45055224,90111267,45055633.5,579.120454,45056043,45055224,0,0,0,0,60,60,0.03329207,0.03329207,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2640,2140,0,20,0,0,0,0,1.44E+15,36787362.9,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-173.194.121.5-49624-443-6,10.152.152.11,49624,173.194.121.5,443,6,24/07/15 16:55,111201107,276,303,184277,29487,1460,0,667.67029,605.821681,1007,0,97.3168317,205.786905,1922.31899,5.2067827,192389.458,874759.394,9357622,5,111200825,404366.636,1237238.14,9394133,20,111200841,368214.705,1184281.52,9357924,5,0,0,0,0,5520,6060,2.48198968,2.72479302,0,1460,371.075862,528.779144,279607.383,0,0,0,228,579,0,0,0,1,371.716753,667.67029,97.3168317,0,0,0,0,13,7520,0,318,0,50,2640,2640,235,20,0,0,0,0,1.44E+15,36194092.3,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-74.125.136.188-50953-5228-6,10.152.152.11,50953,74.125.136.188,5228,6,24/07/15 16:54,90111997,3,3,0,0,0,0,0,0,0,0,0,0,0,0.06658381,18022399.4,24677610.7,45055655,368,90111629,45055814.5,378.302128,45056082,45055547,90111530,45055765,364.867099,45056023,45055507,0,0,0,0,60,60,0.0332919,0.0332919,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,1315,0,20,0,0,0,0,1.44E+15,36787379.2,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-216.58.217.142-50012-443-6,10.152.152.11,50012,216.58.217.142,443,6,24/07/15 16:56,14697209,4,3,0,154,0,0,0,0,85,0,51.3333333,45.1700491,10.4781799,0.4762809,2449534.83,5980028.95,14656176,18,14697209,4899069.67,8484372.36,14695979,382,14696043,7348021.5,10335291.2,14656176,39867,0,0,0,0,80,60,0.27216052,0.20412039,0,85,19.25,35.8996618,1288.78571,1,0,0,2,7,0,0,0,0,22,0,51.3333333,0,0,0,0,0,0,0,0,0,22,2640,2140,0,20,0,0,0,0,1.44E+15,7314957.69,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-74.125.22.189-48052-443-6,10.152.152.11,48052,74.125.22.189,443,6,24/07/15 16:55,118119507,25,26,5193,7459,1460,0,207.72,414.469995,1460,0,286.884615,449.476347,107.111859,0.43176611,2362390.14,7250786.46,27238570,13,118119507,4921646.13,9947790.29,27277862,32,118119115,4724764.6,9789383.79,27238570,28,0,0,0,0,512,532,0.21165005,0.22011606,0,1460,243.307692,427.344905,182623.668,0,2,0,21,50,0,0,0,1,248.078431,207.72,286.884615,0,0,0,0,10,4257,0,101,0,146,14600,1959,11,20,0,0,0,0,1.44E+15,27241058.5,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-74.125.22.93-34971-443-6,10.152.152.11,34971,74.125.22.93,443,6,24/07/15 16:55,104631671,3,5,0,154,0,0,0,0,154,0,30.8,68.8708937,1.47182969,0.07645869,14947381.6,21240075.2,45055564,83,90111913,45055956.5,17.6776695,45055969,45055944,104631233,26157808.3,22612352.3,45055911,83,0,0,0,0,60,100,0.02867201,0.04778668,0,154,17.1111111,51.3333333,2635.11111,1,0,0,1,8,0,0,0,1,19.25,0,30.8,0,0,0,0,0,0,0,0,0,19,2257,2221,0,20,0,0,0,0,1.44E+15,41531085,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-74.125.228.199-60669-443-6,10.152.152.11,60669,74.125.228.199,443,6,24/07/15 16:56,104872879,4,4,0,154,0,0,0,0,154,0,38.5,77,1.46844448,0.07628283,14981839.9,21239451.7,45055710,306,104872879,34957626.3,17490800.1,45056016,14760990,104872037,34957345.7,17491238.6,45056074,14760203,0,0,0,0,80,80,0.03814142,0.03814142,0,154,17.1111111,51.3333333,2635.11111,1,0,0,1,8,0,0,0,1,19.25,0,38.5,0,0,0,0,0,0,0,0,0,19,2640,1329,0,20,0,0,0,0,1.44E+15,41600324.4,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-173.194.65.127-34702-19305-6,10.152.152.11,34702,173.194.65.127,19305,6,24/07/15 16:56,119997132,3258,3063,137122,478206,190,0,42.0877839,43.8085435,1460,0,156.123408,214.440202,5127.85589,52.676259,18986.888,20107.4493,126748,13,119997132,36842.8407,28375.8286,131689,123,119897024,39156.4415,25664.076,151554,37,1,0,0,0,65160,61260,27.1506489,25.5256101,0,1460,97.3457767,162.826773,26512.5582,0,0,0,3755,6321,0,0,0,0,97.361177,42.0877839,156.123408,0,0,0,0,3759,5129,0,21,0,75,5960,5960,2040,20,0,0,0,0,1.44E+15,34988801.2,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-216.58.217.142-50013-443-6,10.152.152.11,50013,216.58.217.142,443,6,24/07/15 16:55,119942976,21,19,7186,1057,1460,0,342.190476,545.20002,324,0,55.6315789,114.044928,68.7243245,0.33349181,3075460.92,10453720.7,45056245,9,119942807,5997140.35,14146532.3,45056518,47,119740667,6652259.28,14802758.8,45056686,9,1,0,0,0,420,380,0.1750832,0.15840861,0,1460,202.731707,418.82013,175410.301,0,0,0,15,40,0,0,0,0,207.8,342.190476,55.6315789,0,0,0,0,7,6837,0,179,0,26,2640,2640,12,20,0,0,0,0,1.44E+15,50616297.3,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-10.152.152.10-46087-9110-6,10.152.152.11,46087,10.152.152.10,9110,6,24/07/15 16:58,4181,4,4,82,755,82,0,20.5,41,755,0,188.75,377.5,200191.342,1913.41784,597.285714,1122.56458,3128,26,4096,1365.33333,1861.30877,3511,185,3871,1290.33333,1612.64514,3128,111,0,0,0,0,92,92,956.708921,956.708921,0,755,93,249.726851,62363.5,1,2,0,2,7,0,0,0,1,104.625,20.5,188.75,0,0,0,0,0,0,0,10,0,94,14600,913,1,20,0,0,0,0,1.44E+15,1440.02339,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-10.152.152.10-57176-9052-6,10.152.152.11,57176,10.152.152.10,9052,6,24/07/15 16:58,7765,6,4,38,114,32,0,6.33333333,12.8010416,90,0,28.5,42.5323406,19575.0161,1287.83001,862.777778,789.660493,1890,49,7765,1553,738.523189,2434,380,6890,2296.66667,1132.40467,3588,1473,0,0,0,0,132,92,772.698004,515.132003,0,90,13.8181818,27.6326553,763.563636,1,2,0,4,9,0,0,0,0,15.2,6.33333333,28.5,0,0,0,0,4,29423,0,3,0,11,14600,913,2,20,0,0,0,0,1.44E+15,2169.78978,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-10.152.152.10-57177-9052-6,10.152.152.11,57177,10.152.152.10,9052,6,24/07/15 16:58,4702,6,4,38,114,32,0,6.33333333,12.8010416,90,0,28.5,42.5323406,32326.6695,2126.75457,522.444444,411.952701,1195,40,4702,940.4,441.026983,1456,303,4038,1346,937.636923,2412,649,0,0,0,0,132,92,1276.05274,850.701829,0,90,13.8181818,27.6326553,763.563636,1,2,0,4,9,0,0,0,0,15.2,6.33333333,28.5,0,0,0,0,4,46754,0,3,0,11,14600,913,2,20,0,0,0,0,1.44E+15,1190.77266,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-10.152.152.10-57178-9052-6,10.152.152.11,57178,10.152.152.10,9052,6,24/07/15 16:58,4635,6,4,42,66,36,0,7,14.4083309,42,0,16.5,20.4205779,23300.9709,2157.4973,515,443.323245,1171,16,4635,927,478.978079,1514,277,4031,1343.66667,769.380487,2230,848,0,0,0,0,132,92,1294.49838,862.998921,0,42,9.81818182,16.160558,261.163636,1,2,0,4,9,0,0,0,0,10.8,7,16.5,0,0,0,0,4,32056,0,4,0,6,14600,913,2,20,0,0,0,0,1.44E+15,1260.09367,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-74.125.228.192-55215-443-6,10.152.152.11,55215,74.125.228.192,443,6,24/07/15 16:56,119924056,208,225,138203,13212,1460,0,664.4375,586.513679,498,0,58.72,107.762208,1262.59072,3.61061837,277601.981,1713834.95,19155452,7,119923805,579342.053,2445866.65,19155702,40,119507698,533516.509,2354559.25,19155764,7,1,0,0,0,4160,4500,1.734431,1.87618738,0,1460,349.078341,512.057416,262202.798,0,0,0,188,433,0,0,0,1,349.884527,664.4375,58.72,0,0,0,0,17,5309,0,319,0,30,2640,2640,168,20,0,0,0,0,1.44E+15,35888795.4,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-173.194.121.5-49624-443-6,10.152.152.11,49624,173.194.121.5,443,6,24/07/15 16:57,112166446,253,279,166928,26484,1460,0,659.794466,607.810922,991,0,94.9247312,192.432062,1724.33029,4.74295138,211236.245,1052977.66,8901653,6,112166005,445103.194,1496962.77,8902036,36,112166137,403475.313,1429725.6,8901918,6,0,0,0,0,5060,5580,2.2555765,2.48737488,0,1460,365.613508,525.528174,276179.862,0,0,0,211,532,0,0,0,1,366.300752,659.794466,94.9247312,0,0,0,0,17,6661,0,313,0,49,2640,2640,211,20,0,0,0,0,1.44E+15,34783296.9,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-74.125.228.213-59151-443-6,10.152.152.11,59151,74.125.228.213,443,6,24/07/15 16:56,101504134,9,9,2671,1060,1460,0,296.777778,558.989888,991,0,117.777778,328.252486,36.7571236,0.17733268,5970831.41,14827365.3,45151660,14,101503948,12687993.5,20129088.1,45152009,103,101503678,12687959.8,20127841.5,45151846,14,0,0,0,0,180,180,0.08866634,0.08866634,0,1460,196.368421,443.887024,197035.69,0,0,0,5,18,0,0,0,1,207.277778,296.777778,117.777778,0,0,0,0,0,0,0,148,0,58,2640,2142,4,20,0,0,0,0,1.44E+15,27492286.6,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-74.125.136.188-50953-5228-6,10.152.152.11,50953,74.125.136.188,5228,6,24/07/15 16:57,90112251,3,3,0,0,0,0,0,0,0,0,0,0,0,0.06658362,18022450.2,24677784.8,45055753,280,90111934,45055967,93.3380951,45056033,45055901,90111815,45055907.5,229.809704,45056070,45055745,0,0,0,0,60,60,0.03329181,0.03329181,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,1315,0,20,0,0,0,0,1.44E+15,36787636.4,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-74.125.22.189-48052-443-6,10.152.152.11,48052,74.125.22.189,443,6,24/07/15 16:57,119941206,16,15,5147,2609,1460,0,321.6875,500.468277,1256,0,173.933333,328.948643,64.665016,0.25845997,3998040.2,9140699.94,29117460,16,119941206,7996080.4,11789453.7,29157484,26,119813737,8558124.07,12028747.8,29117460,16,1,0,0,0,320,300,0.13339869,0.12506127,0,1460,257.9375,421.228383,177433.351,0,0,0,14,31,0,0,0,0,266.258065,321.6875,173.933333,0,0,0,0,6,4638,0,166,0,84,1959,2640,7,20,0,0,0,0,1.44E+15,41761204.3,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-173.194.65.127-34702-19305-6,10.152.152.11,34702,173.194.65.127,19305,6,24/07/15 16:58,119985383,3292,3050,122546,531502,184,0,37.2253949,41.1811214,1460,0,174.262951,215.251736,5451.06399,52.8564384,18922.1547,19633.3392,122551,3,119984969,36458.5138,27685.7281,141165,81,119973049,39348.327,25776.9898,144173,31,1,0,0,0,65840,61000,27.4366753,25.419763,0,1460,103.120448,166.864914,27843.8994,0,0,0,3705,6342,0,0,0,0,103.136708,37.2253949,174.262951,0,0,0,0,3707,5451,0,19,0,83,2640,5960,1947,20,0,0,0,0,1.44E+15,34798946.4,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-216.58.217.142-50013-443-6,10.152.152.11,50013,216.58.217.142,443,6,24/07/15 16:58,97996835,17,17,7048,733,1460,0,414.588235,584.823805,324,0,43.1176471,98.8476621,79.4005235,0.34694998,2969601.06,10917104.7,45055672,18,97996466,6124779.13,15285737.3,45056035,169,97996440,6124777.5,15285616.9,45056028,19,0,0,0,0,340,340,0.17347499,0.17347499,0,1460,264.028571,493.307295,243352.087,0,0,0,12,34,0,0,0,1,271.794118,414.588235,43.1176471,0,0,0,0,7,7508,0,207,0,21,2640,2640,10,20,0,0,0,0,1.44E+15,47516676.6,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-74.125.228.192-55215-443-6,10.152.152.11,55215,74.125.228.192,443,6,24/07/15 16:58,119945142,194,215,125774,12474,1460,0,648.319588,584.53621,485,0,58.0186047,104.575911,1152.59357,3.40989217,293983.191,1883782.81,19462143,6,119945142,621477.42,2708521.77,19462464,42,119797385,559800.864,2575574.96,19462476,8,1,0,0,0,3880,4300,1.61740606,1.7924861,0,1460,337.358537,504.000816,254016.822,0,0,0,179,409,0,0,0,1,338.183374,648.319588,58.0186047,0,0,0,0,17,5400,0,307,0,30,2640,2640,155,20,0,0,0,0,1.44E+15,32488148.4,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-74.125.228.213-59151-443-6,10.152.152.11,59151,74.125.228.213,443,6,24/07/15 16:59,104564606,4,4,0,154,0,0,0,0,154,0,38.5,77,1.47277368,0.07650772,14937800.9,21240112.2,45055527,445,104564606,34854868.7,17668849.2,45056069,14452639,104562870,34854290,17669956.3,45056093,14450782,0,0,0,0,80,80,0.03825386,0.03825386,0,154,17.1111111,51.3333333,2635.11111,1,0,0,1,8,0,0,0,1,19.25,0,38.5,0,0,0,0,0,0,0,0,0,19,2640,2142,0,20,0,0,0,0,1.44E+15,41511345.8,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-173.194.121.5-49624-443-6,10.152.152.11,49624,173.194.121.5,443,6,24/07/15 16:59,114981696,253,277,166997,26532,1460,0,660.067194,607.529109,639,0,95.7833935,188.364269,1683.12877,4.60942931,217356.703,966651.912,8607102,6,114981367,456275.266,1364172.64,8607589,29,114981194,416598.529,1308226.13,8607525,6,0,0,0,0,5060,5540,2.20035022,2.40907909,0,1460,367.210923,525.040783,275667.823,0,0,0,209,530,0,0,0,1,367.903774,660.067194,95.7833935,0,0,0,0,15,5542,0,315,0,50,2640,2640,212,20,0,0,0,0,1.44E+15,34737652,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-74.125.22.189-48052-443-6,10.152.152.11,48052,74.125.22.189,443,6,24/07/15 16:59,119986494,15,14,6273,2333,1460,0,418.2,556.797244,1256,0,166.642857,342.253079,71.7247393,0.24169387,4285231.93,9939937.19,29254047,17,119986354,8570453.86,12876584,29254151,35,119964478,9228036.77,13156449.7,29293386,17,1,0,0,0,300,280,0.12501407,0.1166798,0,1460,328.733333,498.6472,248649.03,0,0,0,13,29,0,0,0,0,340.068966,418.2,166.642857,0,0,0,0,5,9435,0,216,0,80,2640,2640,7,20,0,0,0,0,1.44E+15,54439423.9,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-74.125.136.188-50953-5228-6,10.152.152.11,50953,74.125.136.188,5228,6,24/07/15 16:59,90112423,3,3,0,0,0,0,0,0,0,0,0,0,0,0.06658349,18022484.6,24677761.6,45055719,320,90111897,45055948.5,157.684812,45056060,45055837,90112082,45056041,2.82842712,45056043,45056039,0,0,0,0,60,60,0.03329175,0.03329175,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,1315,0,20,0,0,0,0,1.44E+15,36787627.4,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-173.194.65.127-34702-19305-6,10.152.152.11,34702,173.194.65.127,19305,6,24/07/15 17:00,119983856,4194,3509,385820,403809,185,0,91.9933238,48.5003677,1311,0,115.078085,176.357879,6581.12705,64.2003037,15578.2727,14929.978,120544,8,119983856,28615.2769,17747.9074,132198,110,119956810,34195.2138,21067.425,145489,117,1,0,0,0,83880,70180,34.9547026,29.2456012,0,1311,102.501817,124.80843,15577.1442,0,0,0,5390,7703,0,0,0,0,102.515124,91.9933238,115.078085,0,0,0,0,5390,6581,0,50,0,52,2640,6170,3658,20,0,0,0,0,1.44E+15,34999779.3,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-216.58.217.142-50013-443-6,10.152.152.11,50013,216.58.217.142,443,6,24/07/15 17:00,101487518,24,24,9340,972,1460,0,389.166667,550.614966,271,0,40.5,86.3582025,101.608554,0.47296457,2159308.89,9224756.27,45033469,19,101487238,4412488.61,12943833.8,45034007,38,101487226,4412488.09,12943690.4,45033909,19,0,0,0,0,480,480,0.23648228,0.23648228,0,1460,240.244898,459.216159,210879.48,0,0,0,18,48,0,0,0,1,245.25,389.166667,40.5,0,0,0,0,7,5690,0,194,0,20,2640,2640,15,20,0,0,0,0,1.44E+15,40761490.2,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
